"Time","Length","Sequence Number","Acknowledgment Number","Info"
"7.127464859","11882","10822715","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=10822715 Ack=1 Win=65280 Len=11816 TSval=2972598922 TSecr=1160803792"
"7.140347672","28098","10834531","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=10834531 Ack=1 Win=65280 Len=28032 TSval=2972598935 TSecr=1160803805"
"7.352491507","25378","10862563","1","19  >  57254 [PSH, ACK] Seq=10862563 Ack=1 Win=65280 Len=25312 TSval=2972599147 TSecr=1160804017"
"7.352559168","65226","10887875","1","19  >  57254 [PSH, ACK] Seq=10887875 Ack=1 Win=65280 Len=65160 TSval=2972599147 TSecr=1160804017"
"7.352565600","65226","10953035","1","19  >  57254 [PSH, ACK] Seq=10953035 Ack=1 Win=65280 Len=65160 TSval=2972599147 TSecr=1160804017"
"7.352700060","2962","11018195","1","19  >  57254 [PSH, ACK] Seq=11018195 Ack=1 Win=65280 Len=2896 TSval=2972599147 TSecr=1160804017"
"7.353009175","12386","11021091","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=11021091 Ack=1 Win=65280 Len=12320 TSval=2972599148 TSecr=1160804018"
"7.359382590","50010","11033411","1","19  >  57254 [PSH, ACK] Seq=11033411 Ack=1 Win=65280 Len=49944 TSval=2972599154 TSecr=1160804024"
"7.359435783","18890","11083355","1","19  >  57254 [PSH, ACK] Seq=11083355 Ack=1 Win=65280 Len=18824 TSval=2972599154 TSecr=1160804024"
"7.367375678","32194","11102179","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=11102179 Ack=1 Win=65280 Len=32128 TSval=2972599162 TSecr=1160804032"
"7.561658656","14274","11134307","1","19  >  57254 [PSH, ACK] Seq=11134307 Ack=1 Win=65280 Len=14208 TSval=2972599356 TSecr=1160804226"
"7.561682843","65226","11148515","1","19  >  57254 [PSH, ACK] Seq=11148515 Ack=1 Win=65280 Len=65160 TSval=2972599356 TSecr=1160804226"
"7.561687452","63778","11213675","1","19  >  57254 [PSH, ACK] Seq=11213675 Ack=1 Win=65280 Len=63712 TSval=2972599356 TSecr=1160804226"
"7.562955498","1514","11277387","1","19  >  57254 [ACK] Seq=11277387 Ack=1 Win=65280 Len=1448 TSval=2972599358 TSecr=1160804228"
"7.562983833","65226","11278835","1","19  >  57254 [PSH, ACK] Seq=11278835 Ack=1 Win=65280 Len=65160 TSval=2972599358 TSecr=1160804228"
"7.562990696","2450","11343995","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=11343995 Ack=1 Win=65280 Len=2384 TSval=2972599358 TSecr=1160804228"
"7.571365888","32194","11346379","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=11346379 Ack=1 Win=65280 Len=32128 TSval=2972599366 TSecr=1160804236"
"7.777509469","30714","11378507","1","19  >  57254 [PSH, ACK] Seq=11378507 Ack=1 Win=65280 Len=30648 TSval=2972599572 TSecr=1160804443"
"7.777567210","65226","11409155","1","19  >  57254 [PSH, ACK] Seq=11409155 Ack=1 Win=65280 Len=65160 TSval=2972599572 TSecr=1160804443"
"7.777574694","57986","11474315","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=11474315 Ack=1 Win=65280 Len=57920 TSval=2972599572 TSecr=1160804443"
"7.778259647","7306","11532235","1","19  >  57254 [PSH, ACK] Seq=11532235 Ack=1 Win=65280 Len=7240 TSval=2972599573 TSecr=1160804443"
"7.778285347","65226","11539475","1","19  >  57254 [PSH, ACK] Seq=11539475 Ack=1 Win=65280 Len=65160 TSval=2972599573 TSecr=1160804443"
"7.779013556","36290","11604635","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=11604635 Ack=1 Win=65280 Len=36224 TSval=2972599574 TSecr=1160804444"
"7.779691824","17858","11640859","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=11640859 Ack=1 Win=65280 Len=17792 TSval=2972599574 TSecr=1160804445"
"7.989742742","66","11658650","1","[TCP Keep-Alive] 19  >  57254 [ACK] Seq=11658650 Ack=1 Win=65280 Len=0 TSval=2972599785 TSecr=1160804446"
"8.027337000","11210","11658651","1","19  >  57254 [PSH, ACK] Seq=11658651 Ack=1 Win=65280 Len=11144 TSval=2972599822 TSecr=1160804692"
"8.027370124","65226","11669795","1","19  >  57254 [PSH, ACK] Seq=11669795 Ack=1 Win=65280 Len=65160 TSval=2972599822 TSecr=1160804692"
"8.027373661","65226","11734955","1","19  >  57254 [PSH, ACK] Seq=11734955 Ack=1 Win=65280 Len=65160 TSval=2972599822 TSecr=1160804692"
"8.027595449","1514","11800115","1","19  >  57254 [ACK] Seq=11800115 Ack=1 Win=65280 Len=1448 TSval=2972599822 TSecr=1160804692"
"8.027831275","5642","11801563","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=11801563 Ack=1 Win=65280 Len=5576 TSval=2972599823 TSecr=1160804693"
"8.027984066","57986","11807139","1","19  >  57254 [PSH, ACK] Seq=11807139 Ack=1 Win=65280 Len=57920 TSval=2972599823 TSecr=1160804693"
"8.028000959","282","11865059","1","19  >  57254 [ACK] Seq=11865059 Ack=1 Win=65280 Len=216 TSval=2972599823 TSecr=1160804693"
"8.028005928","4410","11865275","1","19  >  57254 [PSH, ACK] Seq=11865275 Ack=1 Win=65280 Len=4344 TSval=2972599823 TSecr=1160804693"
"8.028887381","28098","11869619","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=11869619 Ack=1 Win=65280 Len=28032 TSval=2972599824 TSecr=1160804694"
"8.233790175","66","11897650","1","[TCP Keep-Alive] 19  >  57254 [ACK] Seq=11897650 Ack=1 Win=65280 Len=0 TSval=2972600029 TSecr=1160804695"
"8.268597131","32850","11897651","1","19  >  57254 [PSH, ACK] Seq=11897651 Ack=1 Win=65280 Len=32784 TSval=2972600063 TSecr=1160804934"
"8.268632129","65226","11930435","1","19  >  57254 [PSH, ACK] Seq=11930435 Ack=1 Win=65280 Len=65160 TSval=2972600063 TSecr=1160804934"
"8.268636427","65226","11995595","1","19  >  57254 [PSH, ACK] Seq=11995595 Ack=1 Win=65280 Len=65160 TSval=2972600063 TSecr=1160804934"
"8.268644342","1514","12060755","1","19  >  57254 [ACK] Seq=12060755 Ack=1 Win=65280 Len=1448 TSval=2972600063 TSecr=1160804934"
"8.269190335","32266","12062203","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=12062203 Ack=1 Win=65280 Len=32200 TSval=2972600064 TSecr=1160804934"
"8.275407537","31578","12094403","1","19  >  57254 [PSH, ACK] Seq=12094403 Ack=1 Win=65280 Len=31512 TSval=2972600070 TSecr=1160804940"
"8.275455229","46402","12125915","1","19  >  57254 [PSH, ACK] Seq=12125915 Ack=1 Win=65280 Len=46336 TSval=2972600070 TSecr=1160804940"
"8.275820731","18890","12172251","1","19  >  57254 [PSH, ACK] Seq=12172251 Ack=1 Win=65280 Len=18824 TSval=2972600071 TSecr=1160804941"
"8.275850227","19514","12191075","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=12191075 Ack=1 Win=65280 Len=19448 TSval=2972600071 TSecr=1160804941"
"8.276626563","17858","12210523","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=12210523 Ack=1 Win=65280 Len=17792 TSval=2972600071 TSecr=1160804942"
"8.481735403","66","12228314","1","[TCP Keep-Alive] 19  >  57254 [ACK] Seq=12228314 Ack=1 Win=65280 Len=0 TSval=2972600277 TSecr=1160804943"
"8.493606218","27986","12228315","1","19  >  57254 [PSH, ACK] Seq=12228315 Ack=1 Win=65280 Len=27920 TSval=2972600288 TSecr=1160805159"
"8.493627019","65226","12256235","1","19  >  57254 [PSH, ACK] Seq=12256235 Ack=1 Win=65280 Len=65160 TSval=2972600288 TSecr=1160805159"
"8.493632720","56538","12321395","1","19  >  57254 [PSH, ACK] Seq=12321395 Ack=1 Win=65280 Len=56472 TSval=2972600288 TSecr=1160805159"
"8.499303442","8754","12377867","1","19  >  57254 [PSH, ACK] Seq=12377867 Ack=1 Win=65280 Len=8688 TSval=2972600294 TSecr=1160805165"
"8.499324042","64466","12386555","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=12386555 Ack=1 Win=65280 Len=64400 TSval=2972600294 TSecr=1160805165"
"8.500129423","826","12450955","1","19  >  57254 [ACK] Seq=12450955 Ack=1 Win=65280 Len=760 TSval=2972600295 TSecr=1160805166"
"8.500149952","33370","12451715","1","19  >  57254 [PSH, ACK] Seq=12451715 Ack=1 Win=65280 Len=33304 TSval=2972600295 TSecr=1160805166"
"8.705828600","194","12485019","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=12485019 Ack=1 Win=65280 Len=128 TSval=2972600501 TSecr=1160805167"
"8.715442336","31794","12485147","1","19  >  57254 [PSH, ACK] Seq=12485147 Ack=1 Win=65280 Len=31728 TSval=2972600510 TSecr=1160805381"
"8.715481682","65226","12516875","1","19  >  57254 [PSH, ACK] Seq=12516875 Ack=1 Win=65280 Len=65160 TSval=2972600510 TSecr=1160805381"
"8.715490589","52194","12582035","1","19  >  57254 [PSH, ACK] Seq=12582035 Ack=1 Win=65280 Len=52128 TSval=2972600510 TSecr=1160805381"
"8.716283400","13098","12634163","1","19  >  57254 [PSH, ACK] Seq=12634163 Ack=1 Win=65280 Len=13032 TSval=2972600511 TSecr=1160805382"
"8.716323147","60122","12647195","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=12647195 Ack=1 Win=65280 Len=60056 TSval=2972600511 TSecr=1160805382"
"8.723251310","5170","12707251","1","19  >  57254 [PSH, ACK] Seq=12707251 Ack=1 Win=65280 Len=5104 TSval=2972600518 TSecr=1160805389"
"8.723298220","29026","12712355","1","19  >  57254 [PSH, ACK] Seq=12712355 Ack=1 Win=65280 Len=28960 TSval=2972600518 TSecr=1160805389"
"8.915793497","36266","12741315","1","19  >  57254 [PSH, ACK] Seq=12741315 Ack=1 Win=65280 Len=36200 TSval=2972600711 TSecr=1160805581"
"8.915830398","65226","12777515","1","19  >  57254 [PSH, ACK] Seq=12777515 Ack=1 Win=65280 Len=65160 TSval=2972600711 TSecr=1160805581"
"8.915845187","52434","12842675","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=12842675 Ack=1 Win=65280 Len=52368 TSval=2972600711 TSecr=1160805581"
"8.923203459","12858","12895043","1","19  >  57254 [PSH, ACK] Seq=12895043 Ack=1 Win=65280 Len=12792 TSval=2972600718 TSecr=1160805588"
"8.923241291","62330","12907835","1","19  >  57254 [PSH, ACK] Seq=12907835 Ack=1 Win=65280 Len=62264 TSval=2972600718 TSecr=1160805588"
"8.941846774","1514","12968651","1","[TCP Retransmission] 19  >  57254 [ACK] Seq=12968651 Ack=1 Win=65280 Len=1448 TSval=2972600737 TSecr=1160805588"
"8.945443630","2962","12970099","1","19  >  57254 [PSH, ACK] Seq=12970099 Ack=1 Win=65280 Len=2896 TSval=2972600740 TSecr=1160805611"
"8.945498155","31346","12972995","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=12972995 Ack=1 Win=65280 Len=31280 TSval=2972600740 TSecr=1160805611"
"9.151825087","33946","13004275","1","19  >  57254 [PSH, ACK] Seq=13004275 Ack=1 Win=65280 Len=33880 TSval=2972600947 TSecr=1160805817"
"9.151861517","65226","13038155","1","19  >  57254 [PSH, ACK] Seq=13038155 Ack=1 Win=65280 Len=65160 TSval=2972600947 TSecr=1160805817"
"9.151871015","53642","13103315","1","19  >  57254 [PSH, ACK] Seq=13103315 Ack=1 Win=65280 Len=53576 TSval=2972600947 TSecr=1160805817"
"9.163803632","11650","13156891","1","19  >  57254 [PSH, ACK] Seq=13156891 Ack=1 Win=65280 Len=11584 TSval=2972600959 TSecr=1160805829"
"9.163841975","61570","13168475","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=13168475 Ack=1 Win=65280 Len=61504 TSval=2972600959 TSecr=1160805829"
"9.179269985","3722","13229979","1","19  >  57254 [PSH, ACK] Seq=13229979 Ack=1 Win=65280 Len=3656 TSval=2972600974 TSecr=1160805844"
"9.179319901","30474","13233635","1","19  >  57254 [PSH, ACK] Seq=13233635 Ack=1 Win=65280 Len=30408 TSval=2972600974 TSecr=1160805844"
"9.390046412","194","13264043","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=13264043 Ack=1 Win=65280 Len=128 TSval=2972601185 TSecr=1160805846"
"9.404974184","34690","13264171","1","19  >  57254 [PSH, ACK] Seq=13264171 Ack=1 Win=65280 Len=34624 TSval=2972601200 TSecr=1160806071"
"9.405008069","65226","13298795","1","19  >  57254 [PSH, ACK] Seq=13298795 Ack=1 Win=65280 Len=65160 TSval=2972601200 TSecr=1160806071"
"9.405011776","65226","13363955","1","19  >  57254 [PSH, ACK] Seq=13363955 Ack=1 Win=65280 Len=65160 TSval=2972601200 TSecr=1160806071"
"9.405215432","5858","13429115","1","19  >  57254 [PSH, ACK] Seq=13429115 Ack=1 Win=65280 Len=5792 TSval=2972601200 TSecr=1160806071"
"9.405726297","59434","13434907","1","19  >  57254 [PSH, ACK] Seq=13434907 Ack=1 Win=65280 Len=59368 TSval=2972601201 TSecr=1160806071"
"9.405755534","36314","13494275","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=13494275 Ack=1 Win=65280 Len=36248 TSval=2972601201 TSecr=1160806071"
"9.406477431","28978","13530523","1","19  >  57254 [PSH, ACK] Seq=13530523 Ack=1 Win=65280 Len=28912 TSval=2972601201 TSecr=1160806072"
"9.406505845","17442","13559435","1","19  >  57254 [PSH, ACK] Seq=13559435 Ack=1 Win=65280 Len=17376 TSval=2972601201 TSecr=1160806072"
"9.423491111","19906","13576811","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=13576811 Ack=1 Win=65280 Len=19840 TSval=2972601218 TSecr=1160806089"
"9.642255044","66","13596650","1","[TCP Keep-Alive] 19  >  57254 [ACK] Seq=13596650 Ack=1 Win=65280 Len=0 TSval=2972601437 TSecr=1160806095"
"9.651016581","28010","13596651","1","19  >  57254 [PSH, ACK] Seq=13596651 Ack=1 Win=65280 Len=27944 TSval=2972601446 TSecr=1160806316"
"9.651054174","65226","13624595","1","19  >  57254 [PSH, ACK] Seq=13624595 Ack=1 Win=65280 Len=65160 TSval=2972601446 TSecr=1160806316"
"9.651062309","56538","13689755","1","19  >  57254 [PSH, ACK] Seq=13689755 Ack=1 Win=65280 Len=56472 TSval=2972601446 TSecr=1160806316"
"9.652213082","8754","13746227","1","19  >  57254 [PSH, ACK] Seq=13746227 Ack=1 Win=65280 Len=8688 TSval=2972601447 TSecr=1160806318"
"9.652242759","64466","13754915","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=13754915 Ack=1 Win=65280 Len=64400 TSval=2972601447 TSecr=1160806318"
"9.654799943","826","13819315","1","19  >  57254 [ACK] Seq=13819315 Ack=1 Win=65280 Len=760 TSval=2972601450 TSecr=1160806320"
"9.654816555","33370","13820075","1","19  >  57254 [PSH, ACK] Seq=13820075 Ack=1 Win=65280 Len=33304 TSval=2972601450 TSecr=1160806320"
"9.866071989","194","13853379","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=13853379 Ack=1 Win=65280 Len=128 TSval=2972601661 TSecr=1160806321"
"9.910436516","31794","13853507","1","19  >  57254 [PSH, ACK] Seq=13853507 Ack=1 Win=65280 Len=31728 TSval=2972601705 TSecr=1160806576"
"9.910471413","65226","13885235","1","19  >  57254 [PSH, ACK] Seq=13885235 Ack=1 Win=65280 Len=65160 TSval=2972601705 TSecr=1160806576"
"9.910475170","65226","13950395","1","19  >  57254 [PSH, ACK] Seq=13950395 Ack=1 Win=65280 Len=65160 TSval=2972601705 TSecr=1160806576"
"9.910482004","8754","14015555","1","19  >  57254 [PSH, ACK] Seq=14015555 Ack=1 Win=65280 Len=8688 TSval=2972601705 TSecr=1160806576"
"9.911164012","56538","14024243","1","19  >  57254 [PSH, ACK] Seq=14024243 Ack=1 Win=65280 Len=56472 TSval=2972601706 TSecr=1160806577"
"9.911194541","37162","14080715","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=14080715 Ack=1 Win=65280 Len=37096 TSval=2972601706 TSecr=1160806577"
"9.911911324","28130","14117811","1","19  >  57254 [PSH, ACK] Seq=14117811 Ack=1 Win=65280 Len=28064 TSval=2972601707 TSecr=1160806578"
"9.911941241","15994","14145875","1","19  >  57254 [PSH, ACK] Seq=14145875 Ack=1 Win=65280 Len=15928 TSval=2972601707 TSecr=1160806578"
"9.918690237","21954","14161803","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=14161803 Ack=1 Win=65280 Len=21888 TSval=2972601713 TSecr=1160806584"
"10.125807227","66","14183690","1","[TCP Keep-Alive] 19  >  57254 [ACK] Seq=14183690 Ack=1 Win=65280 Len=0 TSval=2972601921 TSecr=1160806585"
"10.142658075","27410","14183691","1","19  >  57254 [PSH, ACK] Seq=14183691 Ack=1 Win=65280 Len=27344 TSval=2972601937 TSecr=1160806808"
"10.142694535","65226","14211035","1","19  >  57254 [PSH, ACK] Seq=14211035 Ack=1 Win=65280 Len=65160 TSval=2972601937 TSecr=1160806808"
"10.142702540","56538","14276195","1","19  >  57254 [PSH, ACK] Seq=14276195 Ack=1 Win=65280 Len=56472 TSval=2972601937 TSecr=1160806808"
"10.143322388","8754","14332667","1","19  >  57254 [PSH, ACK] Seq=14332667 Ack=1 Win=65280 Len=8688 TSval=2972601938 TSecr=1160806809"
"10.143349560","64466","14341355","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=14341355 Ack=1 Win=65280 Len=64400 TSval=2972601938 TSecr=1160806809"
"10.144016092","826","14405755","1","19  >  57254 [ACK] Seq=14405755 Ack=1 Win=65280 Len=760 TSval=2972601939 TSecr=1160806810"
"10.144044146","33370","14406515","1","19  >  57254 [PSH, ACK] Seq=14406515 Ack=1 Win=65280 Len=33304 TSval=2972601939 TSecr=1160806810"
"10.350055106","194","14439819","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=14439819 Ack=1 Win=65280 Len=128 TSval=2972602145 TSecr=1160806811"
"10.429667346","31794","14439947","1","19  >  57254 [PSH, ACK] Seq=14439947 Ack=1 Win=65280 Len=31728 TSval=2972602224 TSecr=1160807095"
"10.429698686","65226","14471675","1","19  >  57254 [PSH, ACK] Seq=14471675 Ack=1 Win=65280 Len=65160 TSval=2972602224 TSecr=1160807095"
"10.429701762","65226","14536835","1","19  >  57254 [PSH, ACK] Seq=14536835 Ack=1 Win=65280 Len=65160 TSval=2972602224 TSecr=1160807095"
"10.429707583","8754","14601995","1","19  >  57254 [PSH, ACK] Seq=14601995 Ack=1 Win=65280 Len=8688 TSval=2972602224 TSecr=1160807095"
"10.434203904","56538","14610683","1","19  >  57254 [PSH, ACK] Seq=14610683 Ack=1 Win=65280 Len=56472 TSval=2972602229 TSecr=1160807100"
"10.434239643","37162","14667155","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=14667155 Ack=1 Win=65280 Len=37096 TSval=2972602229 TSecr=1160807100"
"10.435839328","28130","14704251","1","19  >  57254 [PSH, ACK] Seq=14704251 Ack=1 Win=65280 Len=28064 TSval=2972602231 TSecr=1160807102"
"10.435871730","15994","14732315","1","19  >  57254 [PSH, ACK] Seq=14732315 Ack=1 Win=65280 Len=15928 TSval=2972602231 TSecr=1160807102"
"10.436965465","21954","14748243","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=14748243 Ack=1 Win=65280 Len=21888 TSval=2972602232 TSecr=1160807103"
"10.553521870","27410","14770131","1","19  >  57254 [PSH, ACK] Seq=14770131 Ack=1 Win=65280 Len=27344 TSval=2972602348 TSecr=1160807219"
"10.553593237","65226","14797475","1","19  >  57254 [PSH, ACK] Seq=14797475 Ack=1 Win=65280 Len=65160 TSval=2972602348 TSecr=1160807219"
"10.553599659","56538","14862635","1","19  >  57254 [PSH, ACK] Seq=14862635 Ack=1 Win=65280 Len=56472 TSval=2972602348 TSecr=1160807219"
"10.554194946","8754","14919107","1","19  >  57254 [PSH, ACK] Seq=14919107 Ack=1 Win=65280 Len=8688 TSval=2972602349 TSecr=1160807220"
"10.554208302","64466","14927795","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=14927795 Ack=1 Win=65280 Len=64400 TSval=2972602349 TSecr=1160807220"
"10.554937396","826","14992195","1","19  >  57254 [ACK] Seq=14992195 Ack=1 Win=65280 Len=760 TSval=2972602350 TSecr=1160807221"
"10.554944289","33370","14992955","1","19  >  57254 [PSH, ACK] Seq=14992955 Ack=1 Win=65280 Len=33304 TSval=2972602350 TSecr=1160807221"
"10.619616871","31922","15026259","1","19  >  57254 [PSH, ACK] Seq=15026259 Ack=1 Win=65280 Len=31856 TSval=2972602414 TSecr=1160807286"
"10.619637902","65226","15058115","1","19  >  57254 [PSH, ACK] Seq=15058115 Ack=1 Win=65280 Len=65160 TSval=2972602414 TSecr=1160807286"
"10.619643623","54730","15123275","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=15123275 Ack=1 Win=65280 Len=54664 TSval=2972602414 TSecr=1160807286"
"10.620217959","10562","15177939","1","19  >  57254 [PSH, ACK] Seq=15177939 Ack=1 Win=65280 Len=10496 TSval=2972602415 TSecr=1160807286"
"10.620227027","62330","15188435","1","19  >  57254 [PSH, ACK] Seq=15188435 Ack=1 Win=65280 Len=62264 TSval=2972602415 TSecr=1160807286"
"10.620842813","2962","15250699","1","19  >  57254 [PSH, ACK] Seq=15250699 Ack=1 Win=65280 Len=2896 TSval=2972602416 TSecr=1160807287"
"10.620857270","31346","15253595","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=15253595 Ack=1 Win=65280 Len=31280 TSval=2972602416 TSecr=1160807287"
"10.699457623","33946","15284875","1","19  >  57254 [PSH, ACK] Seq=15284875 Ack=1 Win=65280 Len=33880 TSval=2972602494 TSecr=1160807365"
"10.699483914","65226","15318755","1","19  >  57254 [PSH, ACK] Seq=15318755 Ack=1 Win=65280 Len=65160 TSval=2972602494 TSecr=1160807365"
"10.699487030","65226","15383915","1","19  >  57254 [PSH, ACK] Seq=15383915 Ack=1 Win=65280 Len=65160 TSval=2972602494 TSecr=1160807365"
"10.699495046","7306","15449075","1","19  >  57254 [PSH, ACK] Seq=15449075 Ack=1 Win=65280 Len=7240 TSval=2972602494 TSecr=1160807365"
"10.700201296","57986","15456315","1","19  >  57254 [PSH, ACK] Seq=15456315 Ack=1 Win=65280 Len=57920 TSval=2972602495 TSecr=1160807366"
"10.700223468","39810","15514235","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=15514235 Ack=1 Win=65280 Len=39744 TSval=2972602495 TSecr=1160807366"
"10.700596479","25482","15553979","1","19  >  57254 [PSH, ACK] Seq=15553979 Ack=1 Win=65280 Len=25416 TSval=2972602495 TSecr=1160807367"
"10.700617149","20338","15579395","1","19  >  57254 [PSH, ACK] Seq=15579395 Ack=1 Win=65280 Len=20272 TSval=2972602495 TSecr=1160807367"
"10.701109022","21954","15599667","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=15599667 Ack=1 Win=65280 Len=21888 TSval=2972602496 TSecr=1160807367"
"10.770812806","23066","15621555","1","19  >  57254 [PSH, ACK] Seq=15621555 Ack=1 Win=65280 Len=23000 TSval=2972602566 TSecr=1160807437"
"10.770841120","65226","15644555","1","19  >  57254 [PSH, ACK] Seq=15644555 Ack=1 Win=65280 Len=65160 TSval=2972602566 TSecr=1160807437"
"10.770849346","59434","15709715","1","19  >  57254 [PSH, ACK] Seq=15709715 Ack=1 Win=65280 Len=59368 TSval=2972602566 TSecr=1160807437"
"10.772066760","5858","15769083","1","19  >  57254 [PSH, ACK] Seq=15769083 Ack=1 Win=65280 Len=5792 TSval=2972602567 TSecr=1160807438"
"10.772090796","65226","15774875","1","19  >  57254 [PSH, ACK] Seq=15774875 Ack=1 Win=65280 Len=65160 TSval=2972602567 TSecr=1160807438"
"10.772986194","34242","15840035","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=15840035 Ack=1 Win=65280 Len=34176 TSval=2972602568 TSecr=1160807439"
"10.825601508","31050","15874211","1","19  >  57254 [PSH, ACK] Seq=15874211 Ack=1 Win=65280 Len=30984 TSval=2972602620 TSecr=1160807491"
"10.825624372","65226","15905195","1","19  >  57254 [PSH, ACK] Seq=15905195 Ack=1 Win=65280 Len=65160 TSval=2972602620 TSecr=1160807491"
"10.825631846","56538","15970355","1","19  >  57254 [PSH, ACK] Seq=15970355 Ack=1 Win=65280 Len=56472 TSval=2972602620 TSecr=1160807491"
"10.826198600","8754","16026827","1","19  >  57254 [PSH, ACK] Seq=16026827 Ack=1 Win=65280 Len=8688 TSval=2972602621 TSecr=1160807492"
"10.826214892","65226","16035515","1","19  >  57254 [PSH, ACK] Seq=16035515 Ack=1 Win=65280 Len=65160 TSval=2972602621 TSecr=1160807492"
"10.826596760","36290","16100675","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=16100675 Ack=1 Win=65280 Len=36224 TSval=2972602621 TSecr=1160807493"
"10.827019493","17858","16136899","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=16136899 Ack=1 Win=65280 Len=17792 TSval=2972602622 TSecr=1160807493"
"10.881834123","11210","16154691","1","19  >  57254 [PSH, ACK] Seq=16154691 Ack=1 Win=65280 Len=11144 TSval=2972602677 TSecr=1160807548"
"10.881853250","65226","16165835","1","19  >  57254 [PSH, ACK] Seq=16165835 Ack=1 Win=65280 Len=65160 TSval=2972602677 TSecr=1160807548"
"10.881855935","65226","16230995","1","19  >  57254 [PSH, ACK] Seq=16230995 Ack=1 Win=65280 Len=65160 TSval=2972602677 TSecr=1160807548"
"10.881860273","30474","16296155","1","19  >  57254 [PSH, ACK] Seq=16296155 Ack=1 Win=65280 Len=30408 TSval=2972602677 TSecr=1160807548"
"10.882370376","34818","16326563","1","19  >  57254 [PSH, ACK] Seq=16326563 Ack=1 Win=65280 Len=34752 TSval=2972602677 TSecr=1160807548"
"10.882398200","52738","16361315","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=16361315 Ack=1 Win=65280 Len=52672 TSval=2972602677 TSecr=1160807548"
"10.882788930","12554","16413987","1","19  >  57254 [PSH, ACK] Seq=16413987 Ack=1 Win=65280 Len=12488 TSval=2972602678 TSecr=1160807549"
"10.882806995","29026","16426475","1","19  >  57254 [PSH, ACK] Seq=16426475 Ack=1 Win=65280 Len=28960 TSval=2972602678 TSecr=1160807549"
"10.883275251","17858","16455435","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=16455435 Ack=1 Win=65280 Len=17792 TSval=2972602678 TSecr=1160807549"
"10.932557523","18474","16473227","1","19  >  57254 [PSH, ACK] Seq=16473227 Ack=1 Win=65280 Len=18408 TSval=2972602727 TSecr=1160807599"
"10.932572492","65226","16491635","1","19  >  57254 [PSH, ACK] Seq=16491635 Ack=1 Win=65280 Len=65160 TSval=2972602727 TSecr=1160807599"
"10.932578052","59434","16556795","1","19  >  57254 [PSH, ACK] Seq=16556795 Ack=1 Win=65280 Len=59368 TSval=2972602727 TSecr=1160807599"
"10.933024701","5858","16616163","1","19  >  57254 [PSH, ACK] Seq=16616163 Ack=1 Win=65280 Len=5792 TSval=2972602728 TSecr=1160807599"
"10.933035311","63266","16621955","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=16621955 Ack=1 Win=65280 Len=63200 TSval=2972602728 TSecr=1160807599"
"10.933515024","2026","16685155","1","19  >  57254 [PSH, ACK] Seq=16685155 Ack=1 Win=65280 Len=1960 TSval=2972602728 TSecr=1160807600"
